aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	CloudFormation/CustomResources/getfromjson/example-templates/getfromjson-consumer.yml	custom-resource-getfromjson-consumer.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/CodeBuildAndCodePipeline/cloudformation-codepipeline-template.yaml	codebuild-codepipeline.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/S3CrossAccountReplicationWithKMS/templates/source.yaml	s3-cross-account-replication-kms-source.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/VPCFlowLogs/templates/VPCFlowLogs-main.cfn.yaml	vpc-flow-logs-main.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/ManagedAD/templates/MANAGEDAD.cfn.yaml	managed-ad.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/WebApp/webapp.yaml	webapp-solution.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/Gitea/Gitea.yaml	gitea-solution.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/EC2DomainJoin/EC2-Domain-Join.yaml	ec2-domain-join.yaml
aws-cloudformation/aws-cloudformation-templates	a0f43bc6d20813052892546f445037cf84c75b54	Solutions/GitLab/GitLabServer.yaml	gitlab-server-solution.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-http-api-fifo-sqs-lambda-sns-sam/template.yaml	sam-apigw-fifo-sqs-lambda-sns.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-lambda-dynamodb-go-sam/template.yml	sam-apigw-lambda-dynamodb-go.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-rest-api-eventbridge-sam/template.yaml	sam-apigw-rest-eventbridge.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-lambda-efs-sam/template.yaml	sam-apigw-lambda-efs.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	activemq-lambda-sam-java/template.yaml	sam-activemq-lambda-java.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-lambda-cognito-sam-java/template.yaml	sam-apigw-lambda-cognito-java.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	alb-ecs-java-sam/template.yaml	sam-alb-ecs-java.yaml
aws-samples/serverless-patterns	7cf6988e05f37e4760e6135f9c6793e67acf2726	apigw-caching-sam/template.yaml	sam-apigw-caching.yaml
aws-quickstart/quickstart-aws-vpc	e7ab8614e05bcaf0b87aadbafa8c1916274a07c7	templates/aws-vpc.template.yaml	quickstart-vpc-large.yaml
aws-quickstart/quickstart-linux-bastion	b0284b7e4580e415ede5a280f591adbb414f3373	templates/linux-bastion-entrypoint-new-vpc.template.yaml	quickstart-linux-bastion-entrypoint.yaml
